TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20220127,-6.07,1.0,163.452,87.109,1.0,236.965,1.0,0.572,1.0,88.365,1.0,0.0,1.0,0.157,1.0,0.18826687500000003,1.0,12.589659375000002,1.0,174.62997229166663,1.0,-9999,0.0,15.27125,1.0,288.649999375,1.0,411.756,1.0,-9999,-9999,1.902,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.233,-9999,29.155,32.845,35.105,37.521,39.516,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,1.88621,-9999,1.62904,-9999,-9999,0.476604,13.0859,-9999,11.1151,-9999,-9999,3.09302,0.79406,1.0,0.137608,0.737527,0.772734,0.790336,1.0,1.0,1.0,0.870614,0.735968,0.867237,0.87683,0.0805014,-0.0249547,0.0850135,0.120245,1.20522,0.426996,0.580942,0.94976,0.0,0.0,0.0,0.207624,-9999,-9999
20220128,-0.978,1.0,165.503,126.127,1.0,225.834,1.0,2.805,1.0,88.173,1.0,0.0,1.0,1.417,1.0,0.32355979166666665,1.0,8.788660000000002,1.0,239.03984708333337,1.0,-9999,-9999,24.35213916666667,1.0,298.2347222916667,1.0,416.739,1.0,-9999,-9999,1.808,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.647,-9999,28.829,32.529,34.83,37.308,39.499,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,5.19506,-9999,4.49335,-9999,-9999,0.74159,2.98979,-9999,2.54658,-9999,-9999,3.01102,0.674183,0.875,0.1345,0.633186,0.667577,0.729374,1.0,0.875,0.875,1.16357,0.893656,1.16353,1.17017,0.48938,0.336793,0.415943,0.509534,1.3684,0.38397,0.820837,1.09836,0.0,0.0,0.0,0.188118,-9999,-9999
20220129,2.693,1.0,167.6,126.7,1.0,217.523,1.0,4.549,1.0,87.796,1.0,0.0,1.0,1.748,1.0,0.22394250000000002,1.0,13.830410416666668,1.0,244.08576354166667,1.0,-9999,0.0,22.750895833333335,1.0,307.6388889583333,1.0,420.354,1.0,-9999,-9999,1.721,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.565,-9999,28.621,32.262,34.608,37.084,39.473,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,5.63433,-9999,4.88911,-9999,-9999,0.810088,5.28727,-9999,4.52332,-9999,-9999,2.82615,0.471718,0.854167,0.12564,0.495375,0.54115,0.683992,0.958333,0.8125,0.75,1.35199,0.983784,1.34026,1.36412,0.876695,0.465242,0.669786,0.87213,1.1357,0.380293,0.920618,1.01823,0.0,0.0,0.0,0.115027,-9999,-9999
20220130,3.7,1.0,169.746,69.755,1.0,267.574,1.0,4.343,1.0,87.281,1.0,2.286,1.0,5.628,1.0,0.5183364583333333,1.0,10.731299166666668,1.0,139.92118729166668,1.0,-9999,0.0,11.375728958333335,1.0,315.26111083333336,1.0,414.03,1.0,-9999,-9999,1.7,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.924,-9999,28.565,32.122,34.476,36.882,39.441,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,4.40245,-9999,3.83088,-9999,-9999,0.873352,-11.5597,-9999,-9.92697,-9999,-9999,2.49786,0.27832,0.979167,0.123402,0.333158,0.365929,0.914325,0.979167,1.0,0.729167,1.35738,0.936802,1.34143,1.3721,1.07419,0.466994,0.572639,0.734314,0.577945,0.393526,0.549024,0.8786,0.0,0.0,0.0,0.0292776,-9999,-9999
20220131,-2.611,1.0,171.938,65.616,1.0,250.458,1.0,1.391,1.0,87.596,1.0,0.0,1.0,5.496,1.0,0.6073797916666667,1.0,-10.233277708333334,1.0,129.28352083333334,1.0,-9999,0.0,21.332346875,1.0,298.315971875,1.0,407.618,1.0,-9999,-9999,1.612,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.08,-9999,28.63,32.129,34.471,36.746,39.385,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,1.19446,-9999,1.02174,-9999,-9999,0.466582,-4.94861,-9999,-4.23302,-9999,-9999,2.66648,0.588833,1.0,0.131768,0.501038,0.515106,0.567864,1.0,1.0,1.0,0.868134,0.621351,0.851204,0.872615,0.282176,0.120433,0.295055,0.35365,0.158651,0.20926,0.258265,0.343257,0.0,0.0,0.0,0.0209352,-9999,-9999
20220201,-3.439,1.0,174.174,106.987,1.0,235.024,0.958333,1.681,1.0,87.662,1.0,0.0,1.0,4.254,1.0,0.6550941666666666,1.0,-22.321950833333336,1.0,203.40940979166666,1.0,-9999,0.0,47.88929833333333,1.0,286.46180562499995,1.0,410.061,1.0,-9999,-9999,1.6,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.655,-9999,28.54,32.077,34.435,36.667,39.346,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,0.970454,-9999,0.830124,-9999,-9999,0.569004,-11.2754,-9999,-8.67994,-9999,-9999,3.02249,0.62114,1.0,0.0958469,0.489365,0.571333,0.602879,1.0,1.0,1.0,0.60979,0.529314,0.57716,0.621087,0.000799997,-0.0586238,0.00170446,0.0582858,0.179678,0.214932,0.269279,0.433914,0.0,0.0,0.0,0.0381999,-9999,-9999
20220202,-1.569,1.0,176.455,75.236,1.0,262.292,1.0,1.325,1.0,87.767,1.0,0.0,1.0,4.884,1.0,0.506934375,1.0,9.655472916666666,1.0,150.77365958333334,1.0,-9999,0.0,26.095742916666666,1.0,301.77777770833336,1.0,406.256,1.0,-9999,-9999,1.6,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.209,-9999,28.311,31.897,34.261,36.572,39.307,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,1.31884,-9999,1.12814,-9999,-9999,0.425647,0.699271,-9999,0.558257,-9999,-9999,2.51023,0.503902,1.0,0.0837675,0.437149,0.48041,0.497655,0.833333,1.0,1.0,0.464472,0.464472,0.497408,0.510559,-0.000904714,-0.00829487,0.00692704,0.0223233,0.173257,0.20264,0.29342,0.493322,0.043679,0.0189862,0.0363299,0.0678814,-9999,-9999
20220203,2.125,1.0,178.78,108.977,1.0,241.695,1.0,2.58,1.0,88.008,1.0,0.0,1.0,2.822,1.0,0.33509625000000004,1.0,16.165333125,1.0,220.09106958333334,1.0,-9999,0.0,21.263763958333335,1.0,313.23749979166666,1.0,408.981,1.0,-9999,-9999,1.583,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.541,-9999,28.247,31.746,34.13,36.437,39.267,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.76533,-9999,3.22085,-9999,-9999,0.887054,3.71301,-9999,3.01721,-9999,-9999,2.91223,0.291141,0.979167,0.0898066,0.230387,0.291141,0.36016,0.958333,0.979167,0.979167,0.481037,0.482144,0.532017,0.5533,0.262159,0.194992,0.240874,0.259667,0.0903139,0.121695,0.321042,0.533875,0.185956,0.0774392,0.126139,0.203237,-9999,-9999
20220204,4.382,1.0,181.147,71.157,1.0,254.131,1.0,4.478,1.0,88.16,1.0,0.0,1.0,5.376,1.0,0.4788941666666666,1.0,-2.753236249999999,1.0,142.38300666666666,1.0,-9999,-9999,10.715117708333333,1.0,317.34097249999996,1.0,409.8,1.0,-9999,-9999,1.5,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.798,-9999,28.304,31.751,34.127,36.329,39.218,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,6.63117,-9999,5.70514,-9999,-9999,1.07879,-17.1248,-9999,-14.1471,-9999,-9999,2.82813,0.0099779,1.0,0.0797933,0.0112252,0.0559845,0.130494,1.0,1.0,1.0,0.596852,0.578548,0.60071,0.668422,0.658444,0.428156,0.583876,0.623745,0.198848,0.188552,0.361263,0.670992,0.151866,0.0987337,0.167836,0.223391,-9999,-9999
20220205,5.511,1.0,183.555,134.358,1.0,228.479,1.0,5.435,1.0,88.417,1.0,0.0,1.0,2.362,1.0,0.28667583333333335,1.0,20.38375708333334,1.0,261.579756875,1.0,-9999,0.0,18.70498604166667,1.0,323.7527777083333,1.0,413.092,1.0,-9999,-9999,1.5,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.262,-9999,28.45,31.846,34.206,36.29,39.164,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,9.42147,-9999,8.09801,-9999,-9999,1.26572,7.35181,-9999,6.10935,-9999,-9999,3.65293,0.167872,1.0,0.0820053,0.154202,0.168634,0.182948,1.0,1.0,1.0,0.700278,0.655308,0.70911,0.767612,0.599739,0.395588,0.531431,0.569462,0.611322,0.37923,0.584336,0.782064,0.234708,0.195426,0.316895,0.412278,-9999,-9999
20220206,8.552,1.0,186.005,141.547,1.0,233.347,1.0,8.732,1.0,88.337,1.0,0.0,1.0,1.62,1.0,0.24034437499999997,1.0,30.05616041666666,1.0,274.92456979166667,1.0,-9999,0.0,19.329187708333333,1.0,325.50624999999997,1.0,417.999,1.0,-9999,-9999,1.5,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.395,-9999,28.639,32.034,34.381,36.315,39.147,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,10.7748,-9999,9.25483,-9999,-9999,1.29734,8.48833,-9999,7.08338,-9999,-9999,3.69312,0.247126,0.916667,0.0816218,0.170009,0.201365,0.229774,0.833333,0.916667,0.9375,0.872832,0.764572,0.872832,0.967367,0.69245,0.482112,0.636391,0.724779,0.784164,0.495748,0.700551,0.915751,0.227918,0.210911,0.340785,0.411349,-9999,-9999
20220207,8.066,1.0,188.495,132.222,1.0,235.315,1.0,6.881,1.0,88.237,1.0,0.0,1.0,6.537,1.0,0.55121625,1.0,19.097639166666664,1.0,257.4616804166667,1.0,-9999,0.0,16.668354583333336,1.0,331.77013874999994,1.0,415.33,1.0,-9999,-9999,1.504,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.507,-9999,28.799,32.187,34.538,36.401,39.12,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,16.4804,-9999,14.1483,-9999,-9999,1.37366,-18.1217,-9999,-15.1697,-9999,-9999,4.19289,0.506268,1.0,0.0826264,0.46431,0.476777,0.583467,1.0,1.0,0.979167,0.928882,0.78408,0.930465,1.05814,0.480612,0.304832,0.428408,0.480612,0.487417,0.536803,0.601626,0.714119,0.25778,0.23655,0.258698,0.282113,-9999,-9999
20220208,7.892,1.0,191.022,138.71,1.0,248.336,1.0,8.168,1.0,88.606,1.0,0.0,1.0,1.615,1.0,0.2540172916666667,1.0,40.58063166666667,1.0,270.1004725,1.0,-9999,0.0,14.876374791666668,1.0,331.600694375,1.0,417.113,1.0,-9999,-9999,1.569,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.421,-9999,28.872,32.229,34.595,36.523,39.089,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,12.6413,-9999,10.8482,-9999,-9999,1.46337,2.36577,-9999,1.98519,-9999,-9999,3.81693,0.445639,1.0,0.0864417,0.356501,0.413655,0.485299,1.0,1.0,0.75,1.00184,0.818468,1.00339,1.11589,0.605411,0.464624,0.569883,0.628998,0.462655,0.480809,0.714658,1.1577,0.476513,0.185429,0.258114,0.502699,-9999,-9999
20220209,11.101,1.0,193.589,138.282,1.0,270.14,1.0,6.618,1.0,88.64,1.0,0.0,1.0,1.192,1.0,0.24908729166666665,1.0,48.76722229166666,1.0,277.7591735416667,1.0,-9999,0.0,13.427437708333334,1.0,346.25138874999993,1.0,416.142,1.0,-9999,-9999,1.638,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.383,-9999,28.859,32.226,34.598,36.589,39.091,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,13.0872,-9999,11.2596,-9999,-9999,1.4289,21.3325,-9999,17.9883,-9999,-9999,4.31829,0.663369,1.0,0.0873588,0.559411,0.608119,0.633381,0.916667,1.0,0.708333,1.21722,0.960752,1.21722,1.28829,0.598562,0.356804,0.60819,0.711278,0.792409,0.420902,0.850002,2.35243,0.861915,0.204604,0.378535,0.861915,-9999,-9999
20220210,14.047,1.0,196.192,149.864,1.0,250.473,1.0,12.055,1.0,88.283,1.0,0.0,1.0,1.516,1.0,0.2192435416666667,1.0,36.283520625,1.0,289.1581804166667,1.0,-9999,0.0,14.212597708333332,1.0,349.8354164583333,1.0,415.65,1.0,-9999,-9999,1.981,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.25,-9999,28.787,32.189,34.577,36.599,39.117,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,18.7448,-9999,16.1609,-9999,-9999,1.59128,6.4309,-9999,5.44436,-9999,-9999,3.90903,0.551987,1.0,0.0863533,0.440248,0.499553,0.560539,1.0,1.0,1.0,1.44164,1.10439,1.42347,1.479,0.927017,0.599014,0.924386,1.00201,1.04195,0.612465,1.04195,2.78299,1.06479,0.159521,0.352596,1.11262,-9999,-9999
20220211,5.949,1.0,198.83,150.831,1.0,225.313,1.0,6.604,1.0,88.204,1.0,0.0,1.0,2.787,1.0,0.324011875,1.0,36.68739583333333,1.0,291.4079308333333,1.0,-9999,-9999,14.473826666666668,1.0,324.985416875,1.0,415.323,1.0,-9999,-9999,2.385,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.026,-9999,28.657,32.089,34.495,36.572,39.121,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,14.6619,-9999,12.6738,-9999,-9999,1.54117,25.395,-9999,21.5564,-9999,-9999,4.10716,0.155308,0.979167,0.083971,0.121922,0.136424,0.171908,0.979167,0.979167,0.979167,1.13136,0.892733,1.11842,1.16204,1.00053,0.63089,0.860175,1.00053,1.0554,0.620784,0.934852,1.44719,1.03721,0.380884,0.623646,0.886316,-9999,-9999
20220212,2.338,1.0,201.504,153.564,1.0,217.826,1.0,4.155,1.0,88.052,1.0,0.0,1.0,0.869,1.0,0.17277020833333334,1.0,42.452034375000004,1.0,296.64801395833337,1.0,-9999,0.0,13.837951041666665,1.0,315.10138916666665,1.0,415.679,1.0,-9999,-9999,2.298,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.815,-9999,28.501,31.935,34.354,36.498,39.132,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,12.4996,-9999,10.8329,-9999,-9999,1.36001,41.6618,-9999,36.1066,-9999,-9999,5.09255,0.612829,0.916667,0.0856744,0.476979,0.545645,0.567653,0.708333,0.895833,0.854167,1.01801,0.811589,1.00883,1.04967,0.421452,0.315079,0.432241,0.482417,1.27716,0.520103,0.773411,1.27716,0.836389,0.372526,0.606289,0.836389,-9999,-9999
20220213,8.281,1.0,204.21,146.305,1.0,252.513,1.0,7.643,1.0,87.673,1.0,0.0,1.0,4.453,1.0,0.40024229166666664,1.0,48.62159770833333,1.0,277.96791666666667,1.0,-9999,0.0,13.747214999999999,1.0,336.45208395833333,1.0,414.996,1.0,-9999,-9999,2.16,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.728,-9999,28.401,31.82,34.239,36.41,39.14,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,19.8325,-9999,17.2761,-9999,-9999,1.84895,-9.21254,-9999,-8.02506,-9999,-9999,3.7357,0.665517,0.979167,0.0856917,0.561802,0.648583,0.70027,0.979167,0.979167,0.875,1.40737,1.05706,1.39608,1.43779,0.750133,0.495507,0.716324,0.760635,1.94224,0.709097,0.878549,1.02893,0.449971,0.285777,0.449971,0.531688,-9999,-9999
20220214,1.742,1.0,206.95,78.465,1.0,258.406,1.0,2.492,1.0,86.794,1.0,0.508,1.0,6.069,1.0,0.686395625,1.0,1.8841733333333355,1.0,159.73471479166665,1.0,-9999,0.0,21.469416666666664,1.0,313.52083354166666,1.0,407.639,1.0,-9999,-9999,2.377,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.776,-9999,28.34,31.741,34.164,36.334,39.171,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.873,-9999,3.39099,-9999,-9999,0.873666,-15.0648,-9999,-13.1899,-9999,-9999,3.3673,0.825408,0.916667,0.099657,0.679037,0.69326,0.774995,0.916667,0.9375,0.916667,1.10061,0.860621,1.08398,1.12161,0.279755,0.211716,0.336459,0.40419,1.82407,0.400598,0.510777,0.765818,0.209532,0.186989,0.238187,0.357439,-9999,-9999
20220215,-0.469,1.0,209.721,161.718,1.0,214.236,1.0,1.79,1.0,87.263,1.0,0.0,1.0,4.389,1.0,0.39413020833333334,1.0,20.013215833333337,1.0,316.62848541666665,1.0,-9999,0.0,53.126605000000005,1.0,302.815971875,1.0,408.323,1.0,-9999,-9999,2.308,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.324,-9999,28.392,31.732,34.144,36.279,39.12,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,4.46445,-9999,3.9186,-9999,-9999,0.911534,-9.5583,-9999,-8.38964,-9999,-9999,4.38667,0.611213,0.9375,0.0958217,0.472667,0.527229,0.653029,0.708333,0.854167,0.875,0.998804,0.801653,0.986547,1.01791,0.383393,0.338135,0.38767,0.462331,1.51511,0.372897,0.616807,0.75087,0.298924,0.192222,0.346984,0.558518,-9999,-9999
20220216,1.918,1.0,212.523,164.232,1.0,218.63,1.0,2.857,1.0,87.652,1.0,0.0,1.0,3.717,1.0,0.508976875,1.0,47.53589604166667,1.0,321.0460902083333,1.0,-9999,0.0,19.168791458333335,1.0,316.160416875,1.0,412.299,1.0,-9999,-9999,2.181,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,23.128,-9999,28.467,31.804,34.219,36.288,39.084,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,9.73186,-9999,8.61017,-9999,-9999,1.2616,4.39462,-9999,3.88809,-9999,-9999,4.51848,0.788164,0.916667,0.0923024,0.695999,0.769603,0.788164,0.895833,0.958333,0.916667,1.13891,0.917517,1.1158,1.18397,0.330453,0.132614,0.330453,0.472364,1.40887,0.475794,0.846077,1.00177,0.383421,0.226621,0.421882,0.612502,-9999,-9999
20220217,5.272,1.0,215.354,143.569,1.0,237.424,1.0,5.135,1.0,88.133,1.0,0.0,1.0,3.053,1.0,0.33854888888888895,0.5625,44.700778541666665,1.0,279.34868770833333,1.0,-9999,0.0,12.979805625000003,1.0,323.31249979166665,1.0,412.571,1.0,-9999,-9999,2.183,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.758,-9999,28.341,31.764,34.084,36.288,39.011,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,20.1208,-9999,17.9426,-9999,-9999,1.7868,1.16084,-9999,1.03517,-9999,-9999,4.40317,0.517944,0.916667,0.0871565,0.439811,0.484983,0.617926,0.979167,0.9375,0.916667,1.34062,1.05693,1.29698,1.39652,0.782458,0.617118,0.733121,0.814105,1.35424,0.666086,1.09262,1.30235,0.472797,0.211467,0.469687,0.562312,-9999,-9999
20220218,8.989,1.0,218.212,167.758,1.0,237.01,1.0,8.57,1.0,88.067,1.0,0.0,1.0,1.696,1.0,0.33264604166666667,1.0,54.19587458333334,1.0,326.940541875,1.0,-9999,-9999,14.589354166666666,1.0,335.9784725,1.0,413.059,1.0,-9999,-9999,2.275,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.794,-9999,28.327,31.728,34.06,36.252,39.076,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,24.0103,-9999,21.5792,-9999,-9999,2.02797,12.6897,-9999,11.4049,-9999,-9999,4.15989,0.598715,0.875,0.0918473,0.479849,0.59101,0.748033,0.916667,0.875,0.916667,1.56469,1.22893,1.50745,1.64142,0.908736,0.743635,0.886623,0.926598,1.20616,0.773722,1.10648,1.34552,0.399653,0.230241,0.393803,0.420445,-9999,-9999
20220219,5.591,1.0,221.098,155.091,1.0,235.021,1.0,5.123,1.0,87.273,1.0,0.0,1.0,9.769,1.0,0.46970958333333335,1.0,43.12962541666667,1.0,297.06003458333333,1.0,-9999,0.0,15.48467375,1.0,331.500000625,1.0,409.308,1.0,-9999,-9999,2.519,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.664,-9999,28.261,31.654,34.001,36.206,39.099,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,31.3304,-9999,28.4502,-9999,-9999,2.0376,15.8995,-9999,14.4379,-9999,-9999,5.37108,0.296016,0.875,0.0887935,0.251691,0.301977,0.56329,0.854167,0.895833,0.854167,1.36058,1.09795,1.30702,1.43337,1.01101,0.792095,0.866184,0.973706,0.674813,0.535296,0.625537,0.79644,0.383489,0.272634,0.343704,0.38118,-9999,-9999
20220220,-1.717,1.0,224.01,123.989,1.0,248.763,1.0,1.216,1.0,86.692,1.0,0.0,1.0,6.723,1.0,0.8469793750000001,1.0,36.374841249999996,1.0,241.05653437500004,1.0,-9999,0.0,27.57968729166667,1.0,305.91736125000006,1.0,378.593,1.0,-9999,-9999,2.552,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.559,-9999,28.161,31.525,33.89,36.157,39.099,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,8.93085,-9999,8.18558,-9999,-9999,1.18597,11.0585,-9999,10.1356,-9999,-9999,4.16142,0.660664,1.0,0.101195,0.602831,0.61461,0.761899,1.0,1.0,1.0,0.934916,0.806803,0.897974,1.00825,0.237311,0.19728,0.215737,0.259453,0.317446,0.248345,0.299692,0.376107,0.192706,0.142563,0.183605,0.193304,-9999,-9999
20220221,-4.287,1.0,226.947,105.272,1.0,262.887,1.0,0.864,1.0,86.3,1.0,0.0,1.0,4.693,1.0,0.7463089583333332,1.0,19.693048125,1.0,206.7866597916667,1.0,-9999,0.0,55.207576458333335,1.0,293.256250625,1.0,367.403,1.0,-9999,-9999,2.369,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.418,-9999,28.067,31.411,33.776,36.081,39.086,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.49678,-9999,3.23464,-9999,-9999,0.795838,6.06607,-9999,5.61131,-9999,-9999,3.78521,0.530185,1.0,0.09028,0.529408,0.530185,0.668642,1.0,1.0,1.0,0.794527,0.70622,0.764331,0.856788,0.230767,0.166631,0.185278,0.209846,0.279869,0.212754,0.26557,0.397139,0.0554109,0.0417902,0.0542834,0.0568714,-9999,-9999
20220222,-13.313,1.0,229.907,177.924,1.0,250.608,0.958333,0.638,1.0,87.092,1.0,0.0,1.0,4.03,1.0,0.8103635416666667,1.0,9.640743333333333,1.0,341.818875,1.0,-9999,0.0,104.30506895833332,1.0,243.73541687500003,1.0,370.087,1.0,-9999,-9999,2.144,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.497,-9999,28.026,31.324,33.68,36.011,39.033,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,5.02137,-9999,4.68752,-9999,-9999,0.802395,36.3698,-9999,33.9517,-9999,-9999,4.46628,0.579881,1.0,0.090992,0.53184,0.537369,0.578539,1.0,1.0,1.0,0.374034,0.363913,0.382558,0.419967,-0.215968,-0.204252,-0.158572,-0.112652,0.15177,0.126039,0.151592,0.189168,0.0,0.0,0.0,0.0,-9999,-9999
20220223,-11.657,1.0,232.89,184.425,1.0,253.339,1.0,1.429,1.0,87.515,1.0,0.0,1.0,1.791,1.0,1.1000864583333334,1.0,8.411715833333334,1.0,355.2994445833333,1.0,-9999,0.0,103.89250041666668,1.0,241.05416645833336,1.0,371.454,1.0,-9999,-9999,2.029,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,22.316,-9999,27.923,31.215,33.58,35.935,39.014,-9999,-9999,1.0,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.71874,-9999,3.50304,-9999,-9999,0.725375,29.6174,-9999,27.8994,-9999,-9999,4.89362,0.308839,1.0,0.0917546,0.282635,0.308839,0.347195,1.0,1.0,0.791667,0.500074,0.499796,0.519147,0.547424,0.190958,0.189709,0.204086,0.242516,0.261761,0.226155,0.261648,0.291242,0.0,0.0,0.0,0.0,-9999,-9999
